"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"24862","WR","Rashad","Greene","7","2","4700","HOU@JAC","JAC","HOU","IR","Thumb","",""
"14369","RB","Jordan","Todman","0.2","5","4700","ARI@PIT","PIT","ARI","","","",""
"22048","RB","Robert","Turbin","4.2","16","4700","DEN@CLE","CLE","DEN","Q","Ankle","",""
"29593","WR","Marqise","Lee","3.4","2","4600","HOU@JAC","JAC","HOU","Q","Hamstring","",""
"28346","TE","Maxx","Williams","2.5","5","4600","BAL@SF","BAL","SF","","","",""
"34275","RB","Storm","Johnson","3.5","6","4600","HOU@JAC","JAC","HOU","","","",""
"14301","RB","Kendall","Hunter","0","0","4600","BAL@SF","SF","BAL","","","",""
"12090","K","Nick","Novak","6","2","4600","HOU@JAC","HOU","JAC","","","",""
"28562","TE","Jake","Stoneburner","6.4","3","4600","MIA@TEN","MIA","TEN","","","",""
"32429","K","Josh","Lambo","8.8","5","4600","SD@GB","SD","GB","","","",""
"32045","TE","Vance","McDonald","1","4","4600","BAL@SF","SF","BAL","","","",""
"33703","WR","Ryan","Grant","3.6","5","4600","WAS@NYJ","WAS","NYJ","","","",""
"44351","WR","L.T.","Smith","0","0","4600","NE@IND","IND","NE","","","",""
"6810","K","Dan","Carpenter","6.8","5","4600","CIN@BUF","BUF","CIN","","","",""
"22228","TE","Chase","Ford","3.9","11","4600","KC@MIN","MIN","KC","","","",""
"29827","TE","Joseph","Fauria","2.6","7","4600","ARI@PIT","ARI","PIT","","","",""
"11766","TE","Jeff","Cumberland","0.7","3","4600","WAS@NYJ","NYJ","WAS","Q","Concussion","",""
"12526","D","Buffalo","Bills","7.3","4","4600","CIN@BUF","BUF","CIN","","","",""
"22108","RB","Vick","Ballard","0","0","4600","NE@IND","IND","NE","","","",""
"22110","K","Blair","Walsh","6.5","4","4600","KC@MIN","MIN","KC","","","",""
"12536","D","Kansas City","Chiefs","3.5","4","4600","KC@MIN","KC","MIN","","","",""
"11538","TE","Garrett","Graham","2.2","5","4600","HOU@JAC","HOU","JAC","","","",""
"28080","WR","Devin","Funchess","1.3","4","4600","CAR@SEA","CAR","SEA","","","",""
"6688","WR","Jerricho","Cotchery","7.1","2","4600","CAR@SEA","CAR","SEA","Q","Ankle","",""
"6702","K","Phil","Dawson","5.4","5","4600","BAL@SF","SF","BAL","","","",""
"11594","RB","Anthony","Dixon","2.9","5","4600","CIN@BUF","BUF","CIN","","","",""
"14394","TE","Virgil","Green","2.3","5","4600","DEN@CLE","DEN","CLE","","","",""
"28144","TE","Dion","Sims","0","1","4600","MIA@TEN","MIA","TEN","Q","Concussion","",""
"22000","RB","LaMichael","James","0","1","4500","MIA@TEN","MIA","TEN","","","",""
"6567","TE","David","Johnson","0","5","4500","SD@GB","SD","GB","","","",""
"30598","TE","Rory","Anderson","0","0","4500","BAL@SF","SF","BAL","IR","Ankle","",""
"21990","WR","Ryan","Broyles","0.7","5","4500","CHI@DET","DET","CHI","","","",""
"33037","WR","Kenbrell","Thompkins","2.7","14","4500","WAS@NYJ","NYJ","WAS","","","",""
"34125","WR","Geremy","Davis","0.6","5","4500","NYG@PHI","NYG","PHI","","","",""
"61247","TE","Joe Don","Duncan","0","0","4500","DEN@CLE","DEN","CLE","","","",""
"64104","RB","Terrell","Watson","0","0","4500","CIN@BUF","CIN","BUF","","","",""
"22800","RB","Derrick","Coleman","0.1","5","4500","CAR@SEA","SEA","CAR","","","",""
"29672","RB","Silas","Redd","1.9","15","4500","WAS@NYJ","WAS","NYJ","IR","Knee","",""
"30635","RB","Mike","Davis","2.2","2","4500","BAL@SF","SF","BAL","","","",""
"34154","WR","Jamarcus","Nelson","-1","2","4500","ARI@PIT","ARI","PIT","Q","Shoulder","",""
"26343","WR","Corey","Fuller","1.7","4","4500","CHI@DET","DET","CHI","","","",""
"64014","WR","Avius","Capers","0","0","4500","CAR@SEA","CAR","SEA","","","",""
"30709","WR","Bruce","Ellington","2.1","3","4500","BAL@SF","SF","BAL","","","",""
"6597","TE","Craig","Stevens","1.6","4","4500","MIA@TEN","TEN","MIA","","","",""
"6595","TE","Matt","Spaeth","0","4","4500","ARI@PIT","PIT","ARI","","","",""
"64042","RB","LaVance","Taylor","0","0","4500","KC@MIN","KC","MIN","","","",""
"64045","WR","Trent","Steelman","0","0","4500","BAL@SF","BAL","SF","","","",""
"64046","WR","Ed","Williams","0","0","4500","SD@GB","GB","SD","","","",""
"11829","WR","Preston","Parker","3.4","2","4500","NYG@PHI","NYG","PHI","","","",""
"62985","WR","Jeret","Smith","0","0","4500","KC@MIN","KC","MIN","","","",""
"27378","RB","Trey","Millard","0","0","4500","BAL@SF","SF","BAL","","","",""
"28311","TE","MarQueis","Gray","0.2","4","4500","CIN@BUF","BUF","CIN","IR","Forearm","",""
"14268","RB","Stevan","Ridley","8.3","6","4500","WAS@NYJ","NYJ","WAS","NA","Knee","",""
"27338","RB","Rex","Burkhead","1","5","4500","CIN@BUF","CIN","BUF","","","",""
"14253","WR","Greg","Little","1.9","6","4500","CIN@BUF","CIN","BUF","","","",""
"55536","WR","Tyler","McDonald","0","0","4500","MIA@TEN","MIA","TEN","","","",""
"33232","RB","Dominique","Brown","0","0","4500","ARI@PIT","PIT","ARI","","","",""
"23023","TE","Cooper","Helfet","0","5","4500","CAR@SEA","SEA","CAR","","","",""
"14297","WR","Greg","Salas","2.9","10","4500","CHI@DET","DET","CHI","","","",""
"33242","WR","Kai","De La Cruz","0","0","4500","MIA@TEN","MIA","TEN","","","",""
"14274","TE","Rob","Housler","0.2","5","4500","DEN@CLE","CLE","DEN","","","",""
"14277","WR","Vincent","Brown","2.5","7","4500","NE@IND","IND","NE","","","",""
"15121","WR","Chris","Matthews","1.1","5","4500","CAR@SEA","SEA","CAR","","","",""
"30591","WR","Ace","Sanders","1","12","4500","HOU@JAC","JAC","HOU","","","",""
"11870","WR","Seyi","Ajirotutu","0","4","4500","NYG@PHI","PHI","NYG","","","",""
"22991","RB","Jonathan","Grimes","5.7","3","4500","HOU@JAC","HOU","JAC","Q","Hamstring","",""
"64160","WR","Arthur","Williams","0","0","4500","WAS@NYJ","NYJ","WAS","","","",""
"26199","WR","Jarrod","West","0","0","4500","ARI@PIT","PIT","ARI","","","",""
"27269","RB","Braylon","Heard","0","0","4500","ARI@PIT","PIT","ARI","","","",""
"7394","TE","Brandon","Pettigrew","2.2","2","4500","CHI@DET","DET","CHI","","","",""
"25561","WR","Michael","Campanaro","3.4","4","4500","BAL@SF","BAL","SF","IR","Back","",""
"30385","WR","Marlon","Brown","2.4","5","4500","BAL@SF","BAL","SF","","","",""
"15006","RB","Shaun","Draughn","0.5","4","4500","DEN@CLE","CLE","DEN","Q","Back","",""
"30414","WR","Michael","Bennett","0","0","4500","CIN@BUF","CIN","BUF","","","",""
"6388","WR","Jason","Avant","1.6","5","4500","KC@MIN","KC","MIN","","","",""
"44791","RB","Bronson","Hill","0","0","4500","CHI@DET","CHI","DET","","","",""
"27445","WR","Jalen","Saunders","-0.1","9","4500","CHI@DET","CHI","DET","","","",""
"31241","WR","Sammie","Coates","0.5","3","4500","ARI@PIT","PIT","ARI","","","",""
"15032","RB","Henry","Hynoski","0.1","16","4500","NYG@PHI","NYG","PHI","","","",""
"29357","RB","Kenjon","Barner","0","2","4500","NYG@PHI","PHI","NYG","","","",""
"27403","TE","Blake","Bell","0.6","5","4500","BAL@SF","SF","BAL","","","",""
"28487","TE","Jeff","Heuerman","0","0","4500","DEN@CLE","DEN","CLE","IR","Knee","",""
"29351","WR","De'Anthony","Thomas","3","5","4500","KC@MIN","KC","MIN","","","",""
"32410","RB","Trey","Williams","0","0","4500","WAS@NYJ","WAS","NYJ","","","",""
"30249","WR","Frankie","Hammond","0","2","4500","KC@MIN","KC","MIN","","","",""
"64487","WR","Adam","Drake","0","0","4500","KC@MIN","KC","MIN","","","",""
"44560","TE","Alex","Bayer","0","6","4500","SD@GB","SD","GB","","","",""
"54617","WR","Matt","Hazel","0","0","4500","MIA@TEN","MIA","TEN","","","",""
"54623","WR","Jeff","Janis","0","5","4500","SD@GB","GB","SD","","","",""
"7244","RB","John","Kuhn","1.5","5","4500","SD@GB","GB","SD","","","",""
"25420","RB","Tony","Creecy","0","0","4500","NE@IND","NE","IND","","","",""
"12055","TE","Logan","Paulsen","1.1","16","4500","WAS@NYJ","WAS","NYJ","IR","Toe","",""
"30259","WR","Solomon","Patton","0.3","7","4500","DEN@CLE","DEN","CLE","","","",""
"44670","TE","Deon","Butler","0","0","4500","CHI@DET","DET","CHI","","","",""
"30297","TE","Trey","Burton","0","5","4500","NYG@PHI","PHI","NYG","","","",""
"22754","TE","Garrett","Celek","5.2","5","4500","BAL@SF","SF","BAL","","","",""
"33007","TE","Blake","Annen","0","5","4500","SD@GB","GB","SD","","","",""
"33981","TE","Eric","Frohnapfel","0","0","4500","SD@GB","SD","GB","","","",""
"32058","K","Chris","Boswell","7","1","4500","ARI@PIT","PIT","ARI","","","",""
"14837","WR","Jeremy","Ross","3.4","1","4500","BAL@SF","BAL","SF","","","",""
"33563","RB","Cierre","Wood","0.1","2","4500","CIN@BUF","BUF","CIN","IR","Knee","",""
"39615","TE","Brandon","Williams","0","2","4500","MIA@TEN","MIA","TEN","","","",""
"32000","TE","Luke","Willson","2.5","4","4500","CAR@SEA","SEA","CAR","","","",""
"33552","WR","TJ","Jones","0.5","3","4500","CHI@DET","DET","CHI","","","",""
"62619","K","Andrew","Franks","4.3","4","4500","MIA@TEN","MIA","TEN","","","",""
"11431","TE","Jermaine","Gresham","1.5","5","4500","ARI@PIT","ARI","PIT","","","",""
"38517","RB","Dreamius","Smith","0","0","4500","SD@GB","SD","GB","","","",""
"31015","WR","DeAndrew","White","1.4","2","4500","BAL@SF","SF","BAL","","","",""
"31036","WR","Kevin","Norwood","0","1","4500","CAR@SEA","CAR","SEA","","","",""
"29084","WR","Rashad","Ross","3.6","4","4500","WAS@NYJ","WAS","NYJ","","","",""
"27771","WR","Cody","Latimer","0","4","4500","DEN@CLE","DEN","CLE","Q","Groin","",""
"48344","WR","Albert","Wilson","1.3","3","4500","KC@MIN","KC","MIN","Q","Shoulder","",""
"12545","D","Philadelphia","Eagles","8","4","4500","NYG@PHI","PHI","NYG","","","",""
"11488","TE","Ed","Dickson","3","4","4500","CAR@SEA","CAR","SEA","","","",""
"22447","WR","Griff","Whalen","0.4","5","4500","NE@IND","IND","NE","","","",""
"62508","TE","James","O'Shaughnessy","1.5","5","4500","KC@MIN","KC","MIN","","","",""
"62510","TE","Nick","Boyle","2","5","4500","BAL@SF","BAL","SF","","","",""
"62505","TE","MyCole","Pruitt","0","4","4500","KC@MIN","MIN","KC","","","",""
"60800","RB","Jarryd","Hayne","0.3","5","4500","BAL@SF","SF","BAL","","","",""
"31207","TE","C.J.","Uzomah","0","0","4500","CIN@BUF","CIN","BUF","","","",""
"29994","K","Travis","Coons","9.2","5","4500","DEN@CLE","CLE","DEN","","","",""
"39428","RB","Kyle","Juszczyk","3.8","5","4500","BAL@SF","BAL","SF","","","",""
"39427","WR","Quinton","Patton","2.7","5","4500","BAL@SF","SF","BAL","","","",""
"6951","TE","James","Casey","0","3","4500","DEN@CLE","DEN","CLE","","","",""
"33691","RB","Orleans","Darkwa","0","5","4500","NYG@PHI","NYG","PHI","","","",""
"25654","RB","Tommy","Bohanon","0.1","4","4500","WAS@NYJ","NYJ","WAS","","","",""
"31188","TE","Chris","Gragg","1","2","4500","CIN@BUF","BUF","CIN","","","",""
"39512","RB","Kendall","Gaskins","0","0","4500","BAL@SF","SF","BAL","","","",""
"14629","WR","Ricardo","Lockette","0.6","5","4500","CAR@SEA","SEA","CAR","","","",""
"24589","WR","Jaron","Brown","2.6","5","4500","ARI@PIT","ARI","PIT","","","",""
"44361","RB","Jawon","Chisholm","0","0","4500","ARI@PIT","PIT","ARI","","","",""
"32243","WR","Marquise","Goodwin","3.4","1","4500","CIN@BUF","BUF","CIN","","","",""
"7001","TE","Kellen","Davis","0","4","4500","WAS@NYJ","NYJ","WAS","","","",""
"14649","TE","Kyle","Miller","0","2","4500","SD@GB","SD","GB","","","",""
"41398","WR","Mario","Alford","0","0","4500","CIN@BUF","CIN","BUF","","","",""
"62534","TE","Brian","Parker","0","0","4500","KC@MIN","KC","MIN","","","",""
"62538","WR","Cameron","Meredith","3.1","4","4500","CHI@DET","CHI","DET","","","",""
"26799","TE","Ernst","Brun Jr.","0","0","4500","WAS@NYJ","WAS","NYJ","","","",""
"27878","RB","Mark","Weisman","0","0","4500","CIN@BUF","CIN","BUF","","","",""
"39521","WR","Da'Rick","Rogers","0","0","4500","KC@MIN","KC","MIN","","","",""
"28936","WR","Kenzel","Doe","0","0","4500","ARI@PIT","PIT","ARI","","","",""
"11648","TE","Jim","Dray","0.6","5","4500","DEN@CLE","CLE","DEN","","","",""
"10695","RB","Darrel","Young","0.1","5","4500","WAS@NYJ","WAS","NYJ","","","",""
"63858","WR","AJ","Cruz","0","0","4500","CHI@DET","CHI","DET","","","",""
"44163","WR","James","Butler","0","0","4500","SD@GB","GB","SD","","","",""
"22235","RB","Jeremy","Stewart","0.6","6","4500","DEN@CLE","DEN","CLE","","","",""
"23055","TE","Brandon","Bostick","0.6","13","4500","ARI@PIT","ARI","PIT","","","",""
"26038","TE","Tyler","Kroft","0","5","4500","CIN@BUF","CIN","BUF","","","",""
"25079","WR","Stefon","Diggs","11.7","1","4500","KC@MIN","MIN","KC","","","",""
"22258","RB","Travaris","Cadet","0.7","1","4500","NE@IND","NE","IND","","","",""
"39859","TE","Jack","Doyle","1","5","4500","NE@IND","IND","NE","","","",""
"6823","TE","John","Phillips","2.4","5","4500","SD@GB","SD","GB","","","",""
"22144","WR","Tommy","Streeter","0","2","4500","MIA@TEN","MIA","TEN","","","",""
"11718","WR","David","Nelson","1.8","6","4500","ARI@PIT","PIT","ARI","IR","Undisclosed","",""
"26074","TE","Tim","Wright","1.5","4","4500","CHI@DET","DET","CHI","","","",""
"39887","WR","Myles","White","0","1","4500","NYG@PHI","NYG","PHI","","","",""
"6868","TE","Daniel","Fells","4.5","2","4500","NYG@PHI","NYG","PHI","IR","Ankle","",""
"22177","WR","Junior","Hemingway","1.2","14","4500","KC@MIN","KC","MIN","","","",""
"6910","K","Robbie","Gould","9.6","5","4500","CHI@DET","CHI","DET","","","",""
"7856","WR","Matthew","Slater","0","4","4500","NE@IND","NE","IND","","","",""
"22181","TE","David","Paulson","0","0","4500","SD@GB","SD","GB","","","",""
"6896","WR","Greg","Jennings","2.2","4","4500","MIA@TEN","MIA","TEN","","","",""
"25011","WR","Darren","Waller","0.6","5","4500","BAL@SF","BAL","SF","Q","Concussion","",""
"22198","WR","Brittan","Golden","0","3","4500","ARI@PIT","ARI","PIT","","","",""
"30733","WR","Cordarrelle","Patterson","0.7","4","4500","KC@MIN","MIN","KC","","","",""
"6884","WR","Hakeem","Nicks","5.2","16","4500","MIA@TEN","TEN","MIA","","","",""
"6684","WR","Jacoby","Jones","0","2","4500","SD@GB","SD","GB","","","",""
"11522","WR","Marcus","Easley","0","5","4500","CIN@BUF","BUF","CIN","","","",""
"65926","TE","Anthony","Ezeakunne","0","0","4500","DEN@CLE","CLE","DEN","","","",""
"29728","RB","Ricky","Seale","0","0","4500","CIN@BUF","BUF","CIN","","","",""
"12540","D","Minnesota","Vikings","8.8","4","4500","KC@MIN","MIN","KC","","","",""
"6660","RB","Donald","Brown","4.5","13","4500","SD@GB","SD","GB","","","",""
"65962","TE","Dan","Light","0","0","4500","DEN@CLE","DEN","CLE","","","",""
"39716","WR","Adam","Thielen","3.2","4","4500","KC@MIN","MIN","KC","","","",""
"11557","RB","John","Conner","1","12","4500","CIN@BUF","BUF","CIN","","","",""
"14406","RB","Bruce","Miller","0.9","5","4500","BAL@SF","SF","BAL","","","",""
"29723","RB","Stepfan","Taylor","0.5","5","4500","ARI@PIT","ARI","PIT","","","",""
"22029","RB","Bernard","Pierce","0.7","5","4500","HOU@JAC","JAC","HOU","","","",""
"7706","TE","Chase","Coffman","6.2","1","4500","MIA@TEN","TEN","MIA","","","",""
"57348","RB","Glenn","Winston","0","5","4500","DEN@CLE","CLE","DEN","O","Knee","",""
"14372","WR","Aldrick","Robinson","0.2","5","4500","BAL@SF","BAL","SF","","","",""
"22034","WR","Chris","Givens","0.9","4","4500","BAL@SF","BAL","SF","","","",""
"10531","WR","Jordan","Norwood","2.6","5","4500","DEN@CLE","DEN","CLE","","","",""
"22063","WR","Keshawn","Martin","7.1","2","4500","NE@IND","NE","IND","","","",""
"14361","TE","Richard","Gordon","0","5","4500","KC@MIN","KC","MIN","","","",""
"6782","K","Matt","Prater","3.8","5","4500","CHI@DET","DET","CHI","","","",""
"6783","WR","Lance","Moore","4.6","5","4500","CHI@DET","DET","CHI","","","",""
"33488","TE","Troy","Niklas","0","5","4500","ARI@PIT","ARI","PIT","","","",""
"28694","TE","Jesse","James","0","0","4500","ARI@PIT","PIT","ARI","","","",""
"14338","WR","Denarius","Moore","-2","1","4500","CIN@BUF","BUF","CIN","","","",""
"6753","WR","Andre","Caldwell","0.5","5","4500","DEN@CLE","DEN","CLE","","","",""
"14336","RB","Jacquizz","Rodgers","1.1","5","4500","CHI@DET","CHI","DET","IR","Arm","",""
"28145","RB","Taiwan","Jones","0","0","4500","WAS@NYJ","NYJ","WAS","","","",""
"7722","WR","Kevin","Ogletree","1.2","7","4500","NYG@PHI","NYG","PHI","","","",""
"7718","RB","Cedric","Peerman","0","5","4500","CIN@BUF","CIN","BUF","","","",""
"22067","TE","Adrien","Robinson","0.8","16","4500","NYG@PHI","NYG","PHI","","","",""
"22065","TE","Rhett","Ellison","0.2","4","4500","KC@MIN","MIN","KC","","","",""
"11635","WR","Marc","Mariani","0","5","4500","CHI@DET","CHI","DET","","","",""
"6767","K","Ryan","Succop","6.3","4","4500","MIA@TEN","TEN","MIA","","","",""
"12547","D","Pittsburgh","Steelers","7.3","4","4400","ARI@PIT","PIT","ARI","","","",""
"12554","D","Jacksonville","Jaguars","4","4","4400","HOU@JAC","JAC","HOU","","","",""
"12543","D","New York","Giants","9","4","4400","NYG@PHI","NYG","PHI","","","",""
"12539","D","Miami","Dolphins","3.3","4","4400","MIA@TEN","MIA","TEN","","","",""
"12529","D","Cleveland","Browns","6","4","4400","DEN@CLE","CLE","DEN","","","",""
"12552","D","Washington","Redskins","7.3","4","4300","WAS@NYJ","WAS","NYJ","","","",""
"12527","D","Chicago","Bears","2.8","4","4300","CHI@DET","CHI","DET","","","",""
"12532","D","Detroit","Lions","10.8","4","4300","CHI@DET","DET","CHI","","","",""
"12535","D","Indianapolis","Colts","5.3","4","4300","NE@IND","IND","NE","","","",""
"12548","D","San Diego","Chargers","4.3","4","4200","SD@GB","SD","GB","","","",""
"12534","D","Tennessee","Titans","7.7","3","4100","MIA@TEN","TEN","MIA","","","",""
"12549","D","San Francisco","49ers","4","4","4000","BAL@SF","SF","BAL","","","",""
